"","studyID","Case.study","zcor.ECD.D","var.zcor.ECD.D","n.replicate.D","zcor.ECD.LDd","var.zcor.ECD.LDd","n.replicate.LDd","study_type","experiment_type","system","ecosystem","country","litter.species","litter.type","exp_duration","meshsize..mm.","LD.metric","LD.unit","D.sampling","taxonomic.group","community.nature","consumer.taxa","D.metric","D.unit","ECD_subcategory","ECD_identity","ECD_mixture","ECD_mixture_identity_type","ECD_intensity_norm_max","ECD_intensity_norm_min","ECD_magnitude","ES_origin","D_imputation_M1","D_imputation_M2","k_rate_imputation_M1"
"298",281,281.1,-0.512740983609469,0.333333333333333,6,-0.942565516523099,0.00854700854700855,120,"experimental","field","terrestrial","forest","Finland","Pinus sylvestris","needles",1521,"1","mass loss","%","soil core","M","W","fungi","biomass","nmol PLFA/g OM","metals","Cd","yes","stressors, resources",2.40794560865187,-0.762140052046897,3.17008566069877,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"299",29,29.1,0.76519445849974,0.333333333333333,6,0.0300998702259838,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"300",29,29.1,-1.76025117076137,0.333333333333333,6,-0.658920732008853,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD imputed","SD not imputed"
"301",29,29.2,0.0774200353552357,0.333333333333333,6,-0.0742842174621791,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"302",29,29.2,-1.13499607405196,0.333333333333333,6,0.586475299818527,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"303",29,29.1,0.286659911164637,0.333333333333333,6,0.0300998702259838,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"304",29,29.1,-1.15138237550177,0.333333333333333,6,-0.658920732008853,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"305",29,29.2,-0.22951700162013,0.333333333333333,6,-0.0742842174621791,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"306",29,29.2,-0.348293192269298,0.333333333333333,6,0.586475299818527,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"307",29,29.1,1.58892613853322,0.333333333333333,6,0.0180857823589663,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"308",29,29.1,0,0.333333333333333,6,-0.54760015242953,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"309",29,29.2,-0.590917024976892,0.333333333333333,6,0.169533988282954,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"310",29,29.2,-0.512504872575517,0.333333333333333,6,-0.327749977180423,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","bacteria","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"311",29,29.1,0.129832535245261,0.333333333333333,6,0.0180857823589663,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"312",29,29.1,-0.998952377745218,0.333333333333333,6,-0.54760015242953,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"313",29,29.2,1.19128031186465,0.333333333333333,6,0.169533988282954,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"314",29,29.2,1.63078764466625,0.333333333333333,6,-0.327749977180423,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","litterbag","M","D","fungi","biomass","mg C/mg AFDM","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"315",29,29.1,-0.992375940213293,0.2,8,0.0300998702259838,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"316",29,29.1,-1.02228186785158,0.2,8,-0.658920732008853,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"317",29,29.2,-0.961545247242204,0.2,8,-0.0742842174621791,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"318",29,29.2,-1.00576183701299,0.2,8,0.586475299818527,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"319",29,29.1,-0.56616366967425,0.2,8,0.0300998702259838,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"320",29,29.1,-0.856331628936965,0.2,8,-0.658920732008853,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"321",29,29.2,-0.825202465997728,0.2,8,-0.0742842174621791,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"322",29,29.2,-0.884945963721015,0.2,8,0.586475299818527,0.0222222222222222,48,"observational","field","aquatic","stream","USA","Maple","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"323",29,29.1,-0.992375940213293,0.2,8,0.0180857823589663,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"324",29,29.1,-1.02228186785158,0.2,8,-0.54760015242953,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"325",29,29.2,-0.961545247242204,0.2,8,0.169533988282954,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"326",29,29.2,-1.00576183701299,0.2,8,-0.327749977180423,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","invertebrates","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"327",29,29.1,-0.56616366967425,0.2,8,0.0180857823589663,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",0.544727175441672,-0.371563556432483,0.916290731874155,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"328",29,29.1,-0.856331628936965,0.2,8,-0.54760015242953,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.75636082418687,-0.371563556432483,5.12792438061935,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"329",29,29.2,-0.825202465997728,0.2,8,0.169533988282954,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",3.14988295338125,1.47426313406585,1.6756198193154,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"330",29,29.2,-0.884945963721015,0.2,8,-0.327749977180423,0.0222222222222222,48,"observational","field","aquatic","stream","USA","White oak","broad leaves",183,NA,"rate (k)","d-1","Surber sampler","A","W","EPT","abundance","ind./m2","acid mine drainage","Al","yes","stressors",4.06715842191794,1.47426313406585,2.59289528785209,"Hedge's d","SD not imputed","SD not imputed","SD not imputed"
"331",170,170.1,0.07453433108037,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","Nematodes - bacterial feeders","abundance","no./sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"332",170,170.1,-0.0527701910845859,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","Nematodes - fungal feeders","abundance","no./sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"333",170,170.1,-0.352414206206169,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","Nematodes - omnivores","abundance","no./sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"334",170,170.1,0.133443427126001,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","Nematodes - predators","abundance","no./sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"335",170,170.1,-0.337978970479258,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","Nematodes - plant pathogens","abundance","no./sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"336",170,170.1,0.15218361391522,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","Nematodes - plant associates","abundance","no./sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
"337",170,170.1,-0.359977981921491,0.142857142857143,10,-0.140835551415862,0.142857142857143,10,"experimental","field","terrestrial","pasture","New Zealand","Lolium perenne","grass",305,"1","dry mass remaining","%","soil cores","A","DFW","Collembola","abundance","no./sample","pesticides","herbicide: glyphosate","yes","stressors",3.40119738166216,-5.1892834455239,8.59048082718606,"Hedge's d","SD imputed","SD imputed","SD imputed"
